"occ_id","Record.ID","Data.Resource.ID","Data.Resource.Name","Institution.ID","Institution","Collection.ID","Collection","Licence","Catalogue.Number","Taxon.Concept.GUID","Scientific.Name...original","Vernacular.name...original","Scientific.Name","Taxon.Rank","Vernacular.name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Institution.Code","Collection.Code","Locality","Latitude...original","Longitude...original","Geodetic.datum...original","Latitude","Longitude","Coordinate.Uncertainty.in.Metres","Country...parsed","State...parsed","Minimum.elevation.in.meters","Maximum.elevation.in.meters","Minimum.depth.in.meters","Maximum.depth.in.meters","Individual.count","Year","Month","Basis.Of.Record","Basis.Of.Record...original","Occurrence.status","Sex","Taxonomic.Quality","Location.Quality","Collector","identified._.by","identified._.date","Record.number","raw._.sampling._.protocol","event._.id","Occurrence.status.assumed.to.be.present","Coordinates.are.out.of.range.for.species","Coordinates.dont.match.supplied.country","Day.and.month.transposed","Depth.value.supplied.in.feet","Depth.value.non.numeric","Depth.out.of.range","First.of.the.month","First.of.the.year","Identification.date.before.occurrence.date","Incomplete.collection.date","Invalid.collection.date","Name.not.in.national.checklists","Name.not.recognised","Collector.name.unparseable","Supplied.country.not.recognised","Kingdom.not.recognised","Type.status.not.recognised","Unrecognized.geodetic.datum","valid_coord",".val",".equ",".zer",".cap",".cen",".sea",".otl",".gbf",".inst",".summary"
"occ_152","b71f3691-3597-4508-a048-92fb8a9cc29f","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",11010,233108,"Astyanax janeiroensis",NA,"Astyanax janeiroensis","species","Lambari do rio","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax janeiroensis","MNRJ","ICTIOLOGIAMNRJ","poço em pleno mato, alimentado por nascente, 50m de altitude, Municipio Serra (ao Norte de Vitoria)",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"5",1949,9,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","C.Lako","F.A.G.Melo","2001-01-01",NA,NA,"CL49090001","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_153","dbf731c1-4214-43f7-823a-8df3116dd117","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",22098,233203,"Astyanax fasciatus",NA,"Astyanax fasciatus","species","Mexican tetra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax fasciatus","MNRJ","ICTIOLOGIAMNRJ","rio Santo Antônio (tributário do rio Paraguaçu), BAHEMA, Palmeiras, BA",-12.42388889,-41.36333333,"unknown",-12.42388889,-41.36333333,NA,"",NA,NA,NA,NA,NA,"2",1999,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","2001-01-01",NA,NA,"ACAS99110805","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_154","d10b7c70-41ab-4dbd-a99d-49bf39a5adda","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",19078,264352,"Astyanax hastatus",NA,"Astyanax hastatus","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax hastatus","MNRJ","ICTIOLOGIAMNRJ","rio do Vigário (sub-drenagem rio Bambú), na localidade de Maré, Bosque Fundo, mun. Maricá, RJ",-22.90638889,-42.92666667,"unknown",-22.90638889,-42.92666667,NA,"",NA,NA,NA,NA,NA,"4",1999,6,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","P.A.Buckup et al.","F.A.G.Melo","1999-01-01",NA,NA,"PAB99060203","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_155","9230f3e1-647f-4e6f-9109-ccaf25ea27e1","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",20739,233045,"Astyanax giton",NA,"Astyanax giton","species","Piaba do rio paraíba","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax giton","MNRJ","ICTIOLOGIAMNRJ","rio Para[iba do Sul, em frente ao afluente da DU Pont, Via Dutra, Barra Mansa, RJ",-22.50194444,-44.22777778,"unknown",-22.50194444,-44.22777778,NA,"",NA,NA,NA,NA,NA,"2",1999,3,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","Magna Galvão Peixoto","I.Fichberg","",NA,NA,"MGP99031801","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_156","c3e2bcbf-ac6f-431c-8264-43d4cb9b3915","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",20746,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","tributário do Rio Paraiba do Sul, Barra do Piraí, RJ",-22.42527778,-43.73166667,"unknown",-22.42527778,-43.73166667,NA,"",NA,NA,NA,NA,NA,"1",1997,12,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","I.Fichberg","I.Fichberg","",NA,NA,"IF97120801","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_157","c3d3687b-4340-4d30-b93e-65a675ba89a6","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",2640,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Lagoa de Caceres, Curumbá",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"6",1913,12,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","F.C. Hochue","","",NA,NA,"CR2640","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_158","c68d1ce6-b7a6-4642-9af9-b2b9bf57b6fe","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",10980,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Rio Braço",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"3",1945,2,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","J.Moojem","","",NA,NA,"JMO45022601","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_159","8eec8251-7a4d-41ef-a090-c4c1ddb97dfe","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",22661,138593,"Astyanax burgerai",NA,"Astyanax burgerai","species","Lambari","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax burgerai","MNRJ","ICTIOLOGIAMNRJ","Foz do rio Toalhas, Lençóis, BA",-12.52111111,-41.37638889,"unknown",-12.52111111,-41.37638889,NA,"",NA,NA,NA,NA,NA,"63",1999,3,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","F.L.K.Salgado","2011-01-01",NA,NA,"ACAS99031101","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_160","cfb26040-fff6-49ac-b825-5c1c1109708f","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",25519,264352,"Astyanax hastatus",NA,"Astyanax hastatus","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax hastatus","MNRJ","ICTIOLOGIAMNRJ","rio Camorim, sob a ponte na Av. dos Bandeirantes, a montan  do Rio Centro",22.96666667,43.4,"unknown",22.96666667,43.4,NA,"",NA,NA,NA,NA,NA,"5",2003,6,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","J.R.Gomes","J.R.Gomes","2003-01-01",NA,NA,"JRG2003061801","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"occ_161","c0314223-8bfc-4fd9-bc72-a2afcb664b3c","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",22712,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio Alambari, SP",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"1",1984,5,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","E.P.Caramaschi","F.A.G.Melo","2001-01-01",NA,NA,"EPC84051901","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_162","b39d39b1-8eb7-4642-b659-3e5b6cbaf46c","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",6179,233045,"Astyanax giton",NA,"Astyanax giton","species","Piaba do rio paraíba","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax giton","MNRJ","ICTIOLOGIAMNRJ","rio Magé, Est. do Rio",-43.08333333,-22.61666667,"unknown",-43.08333333,-22.61666667,NA,"",NA,NA,NA,NA,NA,"4",1951,9,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","Sr. Anísio (Jardim Zoológico)","","",NA,NA,"A51091801","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"occ_163","d6cd5d1d-7ef6-4612-8d29-e52195eb39d3","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",21773,233148,"Astyanax lacustris",NA,"Astyanax lacustris","species","Tambiú","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax lacustris","MNRJ","ICTIOLOGIAMNRJ","rio Roncador, Lençóis, BA",-12.70027778,-41.35722222,"unknown",-12.70027778,-41.35722222,NA,"",NA,NA,NA,NA,NA,"1",1999,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","2001-01-01",NA,NA,"ACAS99110601","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_164","8c9de756-6806-46d3-843a-e6c17c7bc347","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",21174,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio Paraibuna, Mun. Três Rios, RJ",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"1",1989,3,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","D.A. Halboth","F.A.G.Melo","2001-01-01",NA,NA,"DAH89032301","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_165","bfc7eda0-87af-46b0-b5b1-b4e44120f2a8","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",28985,264352,"Astyanax hastatus",NA,"Astyanax hastatus","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax hastatus","MNRJ","ICTIOLOGIAMNRJ","rio Camorim, Parque Estadual da Pedra Branca, Jacarepaguá",-22.95416667,-43.44638889,"unknown",-22.95416667,-43.44638889,NA,"",NA,NA,NA,NA,NA,"1",2003,12,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","M.L.Souza,S.Barbosa,S.A.P.M.Fraga, *","B.C.Dias","2005-01-01",NA,NA,"T20031219CAM01","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_166","d5cad736-49be-4ee0-85d6-6d6783ab7bc5","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",22698,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio Piabas, Mucugê, BA",-12.95,-41.2775,"unknown",-12.95,-41.2775,NA,"",NA,NA,NA,NA,NA,"9",1999,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","2000-01-01",NA,NA,"ACAS99111105","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_167","8ac15643-e836-4389-aa25-b3f9c289403a","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",21990,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Foz do rio Toalhas, Lençóis, BA",-12.52111111,-41.37638889,"unknown",-12.52111111,-41.37638889,NA,"",NA,NA,NA,NA,NA,"20",1999,3,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","2001-01-01",NA,NA,"ACAS99031101","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_168","7dc10f2d-44c2-4d7b-8cea-bb6b3eb7dd68","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",29769,170053,"Astyanax cuvieri",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","juncao do rio Piumhi com rio Sao Francisco, municipio de Piumhi, MG",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"13",2005,4,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","L.H. da Silva","F.Melo","2014-01-01",NA,NA,"LHS2005041401","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_169","d2da30d7-f467-44c8-af9f-3359412b2c6b","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",14059,264403,"Astyanax taeniatus",NA,"Astyanax taeniatus","species","Mojarra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax taeniatus","MNRJ","ICTIOLOGIAMNRJ","Córrego São Lourenço, afluente do Timbui, Santa Tereza, Espírito Santo",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"1",1942,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","Ruschi","L.M.S.Soares","2012-01-01",NA,NA,"R42112001","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_170","d1f1a637-922c-4e9c-b426-f03772daefdc","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",21771,233148,"Astyanax lacustris",NA,"Astyanax lacustris","species","Tambiú","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax lacustris","MNRJ","ICTIOLOGIAMNRJ","rio S. Antônio(BR), Lençóis, BA",-12.49361111,-41.32722222,"unknown",-12.49361111,-41.32722222,NA,"",NA,NA,NA,NA,NA,"28",1999,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","2001-01-01",NA,NA,"ACAS99110502","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_171","cb344c7f-2845-42f1-9f33-2577dbf2c866","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",23792,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio São José (Nascente), Lençóis, BA",-12.52138889,-41.37694444,"unknown",-12.52138889,-41.37694444,NA,"",NA,NA,NA,NA,NA,"4",1999,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","",NA,NA,"ACAS99110702","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_172","ca96be2b-cc1a-4dc1-9441-959ea70061c5","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",23801,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio São José (Nascente), Lençóis, BA",-12.52138889,-41.37694444,"unknown",-12.52138889,-41.37694444,NA,"",NA,NA,NA,NA,NA,"25",1999,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","",NA,NA,"ACAS99110702","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_173","c96d5d0f-6e64-4c34-a31b-0bb25d5b4831","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",24067,264352,"Astyanax hastatus",NA,"Astyanax hastatus","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax hastatus","MNRJ","ICTIOLOGIAMNRJ","rio Itaúnas próximo à Cristal (bacia do rio Itaúnas), ES",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"1",1997,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","","F.Melo","2014-01-01",NA,NA,"RLT97110606","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_174","c80f95b8-663d-4359-92da-174448d77acb","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",22091,233203,"Astyanax fasciatus",NA,"Astyanax fasciatus","species","Mexican tetra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax fasciatus","MNRJ","ICTIOLOGIAMNRJ","rio Roncador, Lençóis, BA",-12.70027778,-41.35722222,"unknown",-12.70027778,-41.35722222,NA,"",NA,NA,NA,NA,NA,"2",1999,11,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","A.Clistenes","A.Clistenes","2001-01-01",NA,NA,"ACAS99110601","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_175","ae5871be-2a5d-4d5c-8c28-f470b60d3d5b","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",11022,233045,"Astyanax giton",NA,"Astyanax giton","species","Piaba do rio paraíba","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax giton","MNRJ","ICTIOLOGIAMNRJ","rio Suruí, município de Magé, RJ",-22.7,-43.31666667,"unknown",-22.7,-43.31666667,NA,"",NA,NA,NA,NA,NA,"1",1981,9,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","F.Nascimento","F.A.G.Melo","2001-01-01",NA,NA,"FN81091001","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_176","ad4988cc-a5b2-4633-aba8-5478b5c5f6a5","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",20864,264352,"Astyanax hastatus",NA,"Astyanax hastatus","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax hastatus","MNRJ","ICTIOLOGIAMNRJ","rio Mazomba, entre Mazombinha e Mazomba",-22.86,-43.87555556,"unknown",-22.86,-43.87555556,NA,"",NA,NA,NA,NA,NA,"2",2000,9,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","P.A.Buckup, A.T.Aranda, M.R.S.Melo, F.A.G*","M.R.S.Melo","2014-01-01",NA,NA,"PAB2000092102","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
